timestamp,Basilea Temperature [2 m elevation corrected],Basilea Precipitation Total,Basilea FAO Reference Evapotranspiration [2 m]
20230623T1600,26.70053,0,0.54951495
20230623T1700,27.000528,0,0.5199956
20230623T1800,26.920528,0,0.4331882
20230623T1900,26.63053,0,0.33132315
20230623T2000,26.14053,0,0.23001882
20230623T2100,25.190529,0,0.11149262
20230623T2200,23.780529,0,0.025597228
20230623T2300,22.420528,0,0.03536914
20230624T0000,20.510529,0,0.03228093
20230624T0100,19.170528,0,0.038790457
20230624T0200,17.39053,0,0.04611694
20230624T0300,15.560529,0,0.028036155
20230624T0400,14.790529,0,0.024448717
20230624T0500,14.820529,0,0.03715716
20230624T0600,15.270529,0,0.047508024
20230624T0700,16.71053,0,0.07604681
20230624T0800,18.840528,0,0.17695858
20230624T0900,20.56053,0,0.2663985
20230624T1000,22.680529,0,0.37322745
20230624T1100,24.410528,0,0.49531928
20230624T1200,25.46053,0,0.56853944
20230624T1300,26.500528,0,0.6193481
20230624T1400,27.490528,0,0.65856665
20230624T1500,28.21053,0,0.6637299
20230624T1600,28.590528,0,0.6370148
20230624T1700,28.530529,0,0.5807568
20230624T1800,28.260529,0,0.50395256
20230624T1900,27.830528,0,0.40492126
20230624T2000,26.97053,0,0.2835548
20230624T2100,25.780529,0,0.15677416
20230624T2200,23.780529,0,0.08184274
20230624T2300,21.610529,0,0.049742293
20230625T0000,19.63053,0,0.035392668
20230625T0100,18.31053,0,0.022739904
20230625T0200,17.510529,0,0.01865583
20230625T0300,16.580528,0,0.018341376
20230625T0400,15.480529,0,0.015764419
20230625T0500,14.700529,0,0.009916782
20230625T0600,14.490529,0,0.024338454
20230625T0700,15.740529,0,0.031912576
20230625T0800,17.600529,0,0.12701559
20230625T0900,20.160528,0,0.23991816
20230625T1000,23.07053,0,0.3642796
20230625T1100,25.910528,0,0.5013807
20230625T1200,27.270529,0,0.59672624
20230625T1300,28.40053,0,0.6541775
20230625T1400,28.62053,0,0.6460626
20230625T1500,29.510529,0,0.6381998
20230625T1600,30.010529,0,0.59229124
20230625T1700,30.330528,0,0.5101992
20230625T1800,30.350529,0,0.41069016
20230625T1900,30.190529,0,0.29257578
20230625T2000,29.610529,0,0.18007107
20230625T2100,28.340528,0,0.090029605
20230625T2200,26.39053,0,0.056796934
20230625T2300,24.20053,0,0.03589322
20230626T0000,23.30053,0,0.034013595
20230626T0100,21.72053,0,0.031655755
20230626T0200,20.47053,0,0.018692527
20230626T0300,20.87053,0,0.016896931
20230626T0400,20.990528,0,0.014296721
20230626T0500,20.62053,0,0.025984313
20230626T0600,20.12053,0,0.044645354
20230626T0700,20.180529,0,0.06045641
20230626T0800,21.920528,0,0.14741068
20230626T0900,24.55053,0,0.24242675
20230626T1000,27.010529,0,0.3699988
20230626T1100,29.160528,0,0.5001409
20230626T1200,29.850529,0,0.60191274
20230626T1300,29.920528,0,0.65243906
20230626T1400,28.96053,0,0.6437608
20230626T1500,29.29053,0,0.64151376
20230626T1600,29.160528,0,0.6214213
20230626T1700,29.04053,0,0.563473
20230626T1800,28.940529,0,0.49088064
20230626T1900,28.360529,0,0.38525808
20230626T2000,27.270529,0,0.29097706
20230626T2100,25.860529,0,0.17213105
20230626T2200,23.82053,0,0.09364445
20230626T2300,22.270529,0,0.053971145
20230627T0000,20.610529,0,0.04287035
20230627T0100,19.330528,0,0.035945285
20230627T0200,18.37053,0,0.045966856
20230627T0300,17.40053,0,0.04067776
20230627T0400,16.64053,0,0.029584166
20230627T0500,16.690529,0,0.024300553
20230627T0600,17.010529,0,0.04649736
20230627T0700,17.420528,0,0.06616712
20230627T0800,18.79053,0,0.16815431
20230627T0900,20.160528,0,0.24109839
20230627T1000,21.770529,0,0.3515872
20230627T1100,22.860529,0,0.4135017
20230627T1200,23.860529,0,0.4498865
20230627T1300,25.05053,0,0.53486204
20230627T1400,24.590528,0,0.55487823
20230627T1500,25.240528,0,0.5661414
20230627T1600,25.72053,0,0.53619957
20230627T1700,25.96053,0,0.5080362
20230627T1800,25.97053,0,0.43407682
20230627T1900,25.64053,0,0.3380282
20230627T2000,24.990528,0,0.23270169
20230627T2100,24.13053,0,0.13221124
20230627T2200,22.440529,0,0.046544883
20230627T2300,20.850529,0,0.013359159
20230628T0000,19.32053,0,0.040725246
20230628T0100,17.740528,0,0.03817192
20230628T0200,16.580528,0,0.036996245
20230628T0300,16.54053,0,0.030299228
20230628T0400,16.330528,0,0.028606411
20230628T0500,15.920529,0,0.019376116
20230628T0600,15.780529,0,0.028798873
20230628T0700,16.63053,0,0.03172617
20230628T0800,17.940529,0,0.11039375
20230628T0900,19.750528,0,0.22055493
20230628T1000,21.990528,0,0.3338775
20230628T1100,24.030529,0,0.44538298
20230628T1200,25.250528,0,0.5273775
20230628T1300,26.280529,0,0.58063394
20230628T1400,25.63053,0,0.5892828
20230628T1500,26.510529,0,0.583738
20230628T1600,27.170528,0,0.55295354
20230628T1700,27.57053,0,0.49986124
20230628T1800,27.600529,0,0.4194241
20230628T1900,27.280529,0,0.31719384
20230628T2000,26.64053,0,0.19690475
20230628T2100,25.740528,0,0.093182005
20230628T2200,24.23053,0,0.072269745
20230628T2300,22.06053,0,0.04781031
20230629T0000,20.680529,0,0.04262461
20230629T0100,19.330528,0,0.031435832
20230629T0200,18.32053,0,0.025497584
20230629T0300,17.15053,0,0.019027673
20230629T0400,16.54053,0,0.020353857
20230629T0500,16.270529,0,0.022911137
20230629T0600,16.32053,0,0.038833734
20230629T0700,17.80053,0,0.06802576
20230629T0800,20.31053,0,0.17758611
20230629T0900,22.47053,0,0.28359488
20230629T1000,24.600529,0,0.39217973
20230629T1100,26.360529,0,0.4878964
20230629T1200,27.600529,0,0.5487686
20230629T1300,28.73053,0,0.60787296
20230629T1400,28.600529,0,0.5767851
20230629T1500,28.63053,0,0.44342557
20230629T1600,28.250528,0,0.29929483
20230629T1700,28.180529,0,0.27418151
20230629T1800,27.160528,0,0.26371434
20230629T1900,26.780529,0.1,0.20108898
20230629T2000,26.04053,0.1,0.15821707
20230629T2100,24.850529,0.2,0.12024545
20230629T2200,23.190529,0.4,0.0555884
20230629T2300,22.510529,1.1,0.03612226
20230630T0000,21.89053,0.5,0.0919247
20230630T0100,19.73053,0.4,0.055395335
20230630T0200,18.88053,0.6,0.03568894
20230630T0300,18.180529,0.8,0.007384501
20230630T0400,17.660528,0.2,0.012572523
20230630T0500,17.500528,0.1,0.001918614
20230630T0600,17.62053,0,0.003872446
20230630T0700,18.240528,0.2,0.031408235
20230630T0800,17.940529,0.9,0.042328753
20230630T0900,18.580528,0.3,0.07900011
20230630T1000,18.580528,0.7,0.08511677
20230630T1100,18.740528,1.9,0.089079686
20230630T1200,19.71053,0.9,0.14038911
20230630T1300,20.360529,0,0.27837765
20230630T1400,21.65053,0.5,0.25466052
20230630T1500,21.500528,0.4,0.24662165
20230630T1600,20.750528,0.1,0.26845324
20230630T1700,21.350529,0.1,0.2654738
20230630T1800,22.46053,0,0.3049773
20230630T1900,22.57053,0.1,0.18610908
20230630T2000,22.31053,0,0.14910169
20230630T2100,21.55053,0,0.1017894
20230630T2200,19.920528,0,0.044771776
20230630T2300,18.770529,0,0.0365069
20230701T0000,18.40053,0,0.03312267
20230701T0100,18.23053,0,0.03164968
20230701T0200,17.670528,0,0.056552913
20230701T0300,16.46053,0,0.06498812
20230701T0400,17.760529,0,0.060400825
20230701T0500,17.250528,0,0.07023445
20230701T0600,13.560529,0,0.049831674
20230701T0700,15.480529,0,0.059561178
20230701T0800,18.020529,0,0.1634461
20230701T0900,19.030529,0,0.21683875
20230701T1000,19.780529,0,0.26599306
20230701T1100,20.97053,0,0.32190767
20230701T1200,22.37053,0,0.35653192
20230701T1300,22.500528,0,0.41646245
20230701T1400,23.110529,0,0.41967675
20230701T1500,22.940529,0,0.29291525
20230701T1600,22.590528,0,0.2139325
20230701T1700,21.750528,0,0.19642484
20230701T1800,20.81053,0,0.16723911
20230701T1900,19.740528,0,0.12369477
20230701T2000,19.20053,0,0.10266685
20230701T2100,19.46053,0,0.085921176
20230701T2200,18.48053,0,0.0439737
20230701T2300,17.490528,0,0.027395032
20230702T0000,17.690529,0,0.043061778
20230702T0100,17.010529,0,0.03627749
20230702T0200,17.04053,0,0.03543767
20230702T0300,16.510529,0,0.027527686
20230702T0400,16.32053,0,0.021975614
20230702T0500,15.220529,0,0.019002166
20230702T0600,15.240529,0,0.027915807
20230702T0700,16.860529,0,0.04536074
20230702T0800,17.81053,0,0.101431966
20230702T0900,18.080528,0,0.14418276
20230702T1000,19.660528,0,0.28762797
20230702T1100,20.04053,0,0.36126837
20230702T1200,20.06053,0,0.27756062
20230702T1300,21.910528,0,0.41158006
20230702T1400,24.29053,0,0.6042427
20230702T1500,25.000528,0,0.6095586
20230702T1600,25.40053,0,0.5727847
20230702T1700,25.440529,0,0.50760007
20230702T1800,25.030529,0,0.43945947
20230702T1900,24.590528,0,0.35390452
20230702T2000,23.860529,0,0.25125536
20230702T2100,22.590528,0,0.1340083
20230702T2200,21.030529,0,0.087046936
20230702T2300,19.46053,0,0.06586162
20230703T0000,18.07053,0,0.0577571
20230703T0100,17.32053,0,0.046155747
20230703T0200,17.910528,0,0.03681891
20230703T0300,16.280529,0,0.030509148
20230703T0400,14.330529,0,0.015935862
20230703T0500,13.660529,0,0.009449763
20230703T0600,13.500529,0,0.02064621
20230703T0700,15.190529,0,0.027829917
20230703T0800,18.440529,0,0.1190366
20230703T0900,20.70053,0,0.25844023
20230703T1000,20.930529,0,0.36145994
20230703T1100,20.940529,0,0.42243737
20230703T1200,21.97053,0,0.48637754
20230703T1300,23.45053,0,0.5532185
20230703T1400,24.580528,0,0.5845178
20230703T1500,25.21053,0,0.5988091
20230703T1600,25.73053,0,0.5698555
20230703T1700,25.930529,0,0.5328547
20230703T1800,25.780529,0,0.4574911
20230703T1900,25.330528,0,0.3734054
20230703T2000,24.170528,0,0.2713301
20230703T2100,22.920528,0.1,0.15470201
20230703T2200,21.270529,0,0.08860916
20230703T2300,19.64053,0,0.053656273
20230704T0000,18.280529,0,0.040034376
20230704T0100,17.580528,0,0.031543866
20230704T0200,17.54053,0,0.032880723
20230704T0300,16.580528,0,0.027328318
20230704T0400,16.22053,0,0.022039652
20230704T0500,15.960529,0,0.018021178
20230704T0600,16.080528,0,0.0318396
20230704T0700,17.71053,0,0.044097774
20230704T0800,20.21053,0,0.12683658
20230704T0900,20.740528,0.2,0.1738008
20230704T1000,21.71053,0,0.23105818
20230704T1100,22.48053,0,0.36737147
20230704T1200,23.56053,0,0.33793825
20230704T1300,23.330528,0,0.2771169
20230704T1400,23.89053,0,0.32331842
20230704T1500,24.79053,0,0.31248575
20230704T1600,25.37053,0,0.51712626
20230704T1700,25.510529,0,0.47304037
20230704T1800,25.29053,0,0.39502522
20230704T1900,25.030529,0,0.3130905
20230704T2000,24.48053,0,0.20288779
20230704T2100,23.520529,0,0.10047252
20230704T2200,22.21053,0,0.045554638
20230704T2300,21.240528,0,0.030203478
20230705T0000,20.23053,0,0.03923718
20230705T0100,19.87053,0,0.033318218
20230705T0200,19.96053,0,0.031645227
20230705T0300,19.81053,0.4,0.029622722
20230705T0400,18.70053,0.7,0.03156151
20230705T0500,18.71053,0.3,0.044609588
20230705T0600,18.47053,0.1,0.054011375
20230705T0700,18.57053,0,0.07012518
20230705T0800,19.030529,0,0.15276834
20230705T0900,19.010529,0.1,0.15154746
20230705T1000,18.610529,0,0.1681265
20230705T1100,19.20053,0.2,0.23781969
20230705T1200,19.600529,0.1,0.26864058
20230705T1300,20.46053,0,0.33124357
20230705T1400,22.920528,0,0.5054902
20230705T1500,23.73053,0,0.57242763
20230705T1600,24.32053,0,0.5620592
20230705T1700,24.430529,0,0.5171242
20230705T1800,24.280529,0,0.4543025
20230705T1900,23.770529,0,0.36486667
20230705T2000,23.20053,0,0.25527352
20230705T2100,22.080528,0,0.14717293
20230705T2200,20.510529,0,0.098868564
20230705T2300,19.13053,0,0.08189801
20230706T0000,17.240528,0,0.053543888
20230706T0100,15.370529,0,0.027287073
20230706T0200,14.180529,0,0.01932567
20230706T0300,14.190529,0,0.004104666
20230706T0400,15.370529,0,0
20230706T0500,14.780529,0,0.005703953
20230706T0600,13.850529,0,0.027001346
20230706T0700,14.8005295,0,0.013002258
20230706T0800,15.880529,0,0.11002854
20230706T0900,17.840528,0,0.21530044
20230706T1000,20.170528,0,0.32727692
20230706T1100,22.440529,0,0.4393778
20230706T1200,23.580528,0,0.51790214
20230706T1300,24.580528,0,0.57056963
20230706T1400,25.180529,0,0.5777766
20230706T1500,25.81053,0,0.5714211
20230706T1600,26.170528,0,0.5333115
20230706T1700,26.31053,0,0.4727041
20230706T1800,26.090528,0,0.382522
20230706T1900,25.840528,0,0.29463145
20230706T2000,25.410528,0,0.19478577
20230706T2100,24.610529,0,0.11371502
20230706T2200,23.080528,0,0.07987025
20230706T2300,20.97053,0,0.052101254
20230707T0000,19.46053,0,0.037038665
20230707T0100,18.240528,0,0.030515438
20230707T0200,17.15053,0,0.02138103
20230707T0300,15.940529,0,0.015614497
20230707T0400,15.170529,0,0.018188046
20230707T0500,14.470529,0,0.019862005
20230707T0600,14.400529,0,0.033852864
20230707T0700,16.350529,0,0.056723304
20230707T0800,19.15053,0,0.1697181
20230707T0900,21.500528,0,0.28023526
20230707T1000,23.770529,0,0.3907522
20230707T1100,25.95053,0,0.50174564
20230707T1200,27.70053,0,0.58962744
20230707T1300,29.000528,0,0.6450399
20230707T1400,29.90053,0,0.6753696
20230707T1500,30.840528,0,0.6868035
20230707T1600,31.30053,0,0.65114105
20230707T1700,31.47053,0,0.58847135
20230707T1800,31.31053,0,0.51774925
20230707T1900,30.930529,0,0.41403523
20230707T2000,30.240528,0,0.28086722
20230707T2100,28.670528,0,0.15469758
20230707T2200,26.510529,0,0.0935503
20230707T2300,24.350529,0,0.05123313
20230708T0000,23.520529,0,0.030522764
20230708T0100,22.330528,0,0.033699017
20230708T0200,21.500528,0,0.042098206
20230708T0300,21.250528,0,0.047467995
20230708T0400,20.780529,0,0.04134327
20230708T0500,19.680529,0,0.028817551
20230708T0600,18.90053,0,0.06651392
20230708T0700,20.260529,0,0.07195139
20230708T0800,22.170528,0,0.16314444
20230708T0900,24.750528,0,0.28948677
20230708T1000,26.64053,0,0.4132049
20230708T1100,28.430529,0,0.53013164
20230708T1200,30.190529,0,0.6268696
20230708T1300,31.360529,0,0.6981571
20230708T1400,32.450527,0,0.65958184
20230708T1500,33.14053,0,0.6601405
20230708T1600,32.84053,0,0.42889112
20230708T1700,33.200527,0,0.52880436
20230708T1800,33.08053,0,0.49147138
20230708T1900,32.380527,0,0.40480456
20230708T2000,31.830528,0,0.2634481
20230708T2100,30.330528,0,0.14479908
20230708T2200,27.770529,0,0.096503966
20230708T2300,25.250528,0,0.07950152
20230709T0000,24.180529,0,0.071007624
20230709T0100,23.65053,0,0.060375042
20230709T0200,24.520529,0,0.06840908
20230709T0300,24.180529,0,0.067004494
20230709T0400,23.110529,0,0.049175978
20230709T0500,22.07053,0,0.038068376
20230709T0600,21.010529,0,0.035353113
20230709T0700,21.500528,0,0.060369443
20230709T0800,23.73053,0,0.15743057
20230709T0900,26.780529,0,0.2813564
20230709T1000,29.38053,0,0.3942065
20230709T1100,31.38053,0,0.50537515
20230709T1200,32.82053,0,0.57256645
20230709T1300,33.75053,0,0.6301948
20230709T1400,33.71053,0,0.74617183
20230709T1500,34.49053,0,0.7369365
20230709T1600,35.01053,0,0.6876223
20230709T1700,35.16053,0,0.59693646
20230709T1800,35.07053,0,0.49151582
20230709T1900,34.71053,0,0.3905525
20230709T2000,33.91053,0,0.28279838
20230709T2100,32.020527,0,0.16182606
20230709T2200,29.250528,0,0.09329184
20230709T2300,26.79053,0,0.0693746
20230710T0000,25.690529,0,0.07673399
20230710T0100,25.47053,0,0.08479559
20230710T0200,25.410528,0,0.07389437
20230710T0300,23.40053,0,0.036807112
20230710T0400,22.05053,0,0.031335942
20230710T0500,21.440529,0,0.021990826
20230710T0600,20.71053,0,0.032855064
20230710T0700,21.850529,0,0.039324354
20230710T0800,24.20053,0,0.12640256
20230710T0900,26.55053,0,0.24512883
20230710T1000,28.490528,0,0.3730054
20230710T1100,30.760529,0,0.5221193
20230710T1200,31.780529,0,0.61971426
20230710T1300,32.60053,0,0.66702265
20230710T1400,31.98053,0,0.6428149
20230710T1500,32.400528,0,0.64627784
20230710T1600,32.540527,0,0.6114533
20230710T1700,32.36053,0,0.5440242
20230710T1800,32.040527,0,0.453021
20230710T1900,31.740528,0,0.35029122
20230710T2000,31.07053,0,0.22489151
20230710T2100,30.090528,0,0.07205697
20230710T2200,28.82053,0,0.042174093
20230710T2300,26.72053,0,0.0414135
20230711T0000,25.110529,0,0.032579046
20230711T0100,24.12053,0,0.028189328
20230711T0200,23.73053,0,0.02298798
20230711T0300,23.23053,0,0.01876997
20230711T0400,22.750528,0,0.01924233
20230711T0500,22.31053,0,0.020318592
20230711T0600,21.71053,0,0.033972524
20230711T0700,21.930529,0,0.052389916
20230711T0800,23.580528,0,0.14725035
20230711T0900,26.63053,0,0.27467722
20230711T1000,29.81053,0,0.40082264
20230711T1100,32.16053,0,0.5118554
20230711T1200,33.43053,0,0.60993934
20230711T1300,34.650528,0,0.6883991
20230711T1400,34.91053,0,0.6061743
20230711T1500,36.200527,0,0.646052
20230711T1600,36.700527,0,0.6517953
20230711T1700,36.970528,0,0.6205173
20230711T1800,36.57053,0,0.514115
20230711T1900,36.19053,0,0.42152175
20230711T2000,34.69053,0,0.30029964
20230711T2100,32.37053,1.4,0.12015848
20230711T2200,26.930529,3.7,0.089207694
20230711T2300,26.360529,1.6,0.07628375
20230712T0000,25.420528,1,0.04424497
20230712T0100,26.180529,0.1,0.069205984
20230712T0200,23.98053,0,0.08041439
20230712T0300,23.38053,0,0.07197795
20230712T0400,23.57053,0.3,0.08291005
20230712T0500,21.740528,0,0.005993694
20230712T0600,21.38053,0,0.001834875
20230712T0700,22.04053,0,0.02329553
20230712T0800,24.23053,0,0.17307676
20230712T0900,25.180529,0,0.2829933
20230712T1000,25.430529,0.1,0.23473896
20230712T1100,26.63053,0.1,0.32526502
20230712T1200,25.780529,0.1,0.37442327
20230712T1300,25.280529,0.4,0.36147594
20230712T1400,25.57053,0.4,0.20244655
20230712T1500,26.56053,0,0.36015972
20230712T1600,26.89053,0,0.4206627
20230712T1700,26.80053,0.1,0.30573744
20230712T1800,26.690529,0.1,0.272092
20230712T1900,25.80053,0,0.18128462
20230712T2000,25.520529,0.1,0.15006983
20230712T2100,24.410528,0.2,0.114393726
20230712T2200,23.250528,0.1,0.07243273
20230712T2300,22.090528,0,0.054710045
20230713T0000,21.38053,0.2,0.044399362
20230713T0100,20.670528,0.1,0.03014129
20230713T0200,19.65053,0,0.014433258
20230713T0300,19.20053,0,0.012636412
20230713T0400,18.680529,0,0.010908764
20230713T0500,18.410528,0,0.005519397
20230713T0600,18.350529,0,0.03144095
20230713T0700,18.04053,0,0.056823496
20230713T0800,18.30053,0,0.092443235
20230713T0900,19.440529,0,0.14576924
20230713T1000,21.330528,0,0.24688157
20230713T1100,23.250528,0,0.39993405
20230713T1200,24.39053,0,0.48331
20230713T1300,25.30053,0,0.55708605
20230713T1400,25.780529,0,0.6229655
20230713T1500,26.37053,0,0.63339573
20230713T1600,26.55053,0,0.61003804
20230713T1700,26.500528,0,0.5514508
20230713T1800,26.430529,0,0.46184623
20230713T1900,26.21053,0,0.33764756
20230713T2000,25.660528,0,0.19962503
20230713T2100,24.55053,0,0.083039984
20230713T2200,22.30053,0,0.077721134
20230713T2300,20.670528,0,0.06419404
20230714T0000,19.510529,0,0.04906485
20230714T0100,18.89053,0,0.03634885
20230714T0200,18.330528,0,0.027633004
20230714T0300,18.190529,0,0.031183325
20230714T0400,17.62053,0,0.025219124
20230714T0500,16.590528,0,0.023089804
20230714T0600,15.790529,0,0.024557617
20230714T0700,15.940529,0,0.04002379
20230714T0800,18.250528,0,0.13748305
20230714T0900,20.71053,0,0.24709386
20230714T1000,23.20053,0,0.3585543
20230714T1100,24.940529,0,0.46053323
20230714T1200,26.190529,0,0.55948305
20230714T1300,27.31053,0,0.61279863
20230714T1400,28.21053,0,0.62673706
20230714T1500,29.240528,0,0.6220073
20230714T1600,29.990528,0,0.57169807
20230714T1700,30.55053,0,0.5113233
20230714T1800,30.580528,0,0.46060094
20230714T1900,30.22053,0,0.38497186
20230714T2000,29.500528,0,0.2679834
20230714T2100,27.06053,0,0.15137413
20230714T2200,24.31053,0,0.110136494
20230714T2300,22.55053,0,0.09299982
20230715T0000,22.170528,0,0.078311965
20230715T0100,22.350529,0,0.072765075
20230715T0200,21.57053,0,0.060871158
20230715T0300,24.010529,0,0.068035156
20230715T0400,23.96053,0,0.07181092
20230715T0500,22.47053,0,0.08587908
20230715T0600,19.190529,0,0.062548324
20230715T0700,18.500528,0,0.062987946
20230715T0800,20.510529,0,0.13869253
20230715T0900,24.600529,0,0.2695303
20230715T1000,27.850529,0,0.4154342
20230715T1100,30.180529,0,0.53988975
20230715T1200,32.16053,0,0.6268831
20230715T1300,33.78053,0,0.6889568
20230715T1400,34.51053,0,0.6943116
20230715T1500,35.34053,0,0.7976112
20230715T1600,34.200527,0,0.6052327
20230715T1700,34.470528,0,0.6288482
20230715T1800,34.26053,0,0.54821646
20230715T1900,32.91053,0,0.30536777
20230715T2000,30.990528,0,0.27898228
